index;x;y;z
2261;0.113846;0.992859;0.038712
2262;0.092499;0.983765;0.033569
2263;0.085007;0.994461;0.034805
2264;0.107330;0.988663;0.045364
2265;0.092255;0.987823;0.037201
2266;0.116577;0.994446;0.037292
2267;0.093094;1.006744;0.025742
2268;0.102615;0.986008;0.035538
2269;0.088394;0.992447;0.020111
2270;0.088058;0.999802;0.031693
2271;0.091782;0.990585;0.036011
2272;0.090714;0.992630;0.026703
2273;0.090088;0.992462;0.016663
2274;0.087952;0.989517;0.036987
2275;0.090591;0.990219;0.030853
2276;0.097153;0.990555;0.034775
2277;0.084000;0.998184;0.022308
2278;0.080109;0.997665;0.036682
2279;0.091614;0.986984;0.048248
2280;0.086761;0.987823;0.059967
2281;0.099136;0.979767;0.058136
2282;0.094711;0.998337;0.061111
2283;0.090805;0.994751;0.058975
2284;0.096024;0.992401;0.067108
2285;0.091812;0.990646;0.079102
2286;0.092834;0.988861;0.071518
2287;0.098602;0.989075;0.070908
2288;0.098724;0.993896;0.069046
2289;0.106934;0.986374;0.072632
2290;0.095367;0.993546;0.071579
2291;0.099564;0.992554;0.072998
2292;0.093063;0.992523;0.075134
2293;0.100037;0.989578;0.077179
2294;0.105576;0.992340;0.077545
2295;0.100861;0.988586;0.076004
2296;0.107346;0.988693;0.076416
2297;0.133698;0.984161;0.074387
2298;0.125702;0.980087;0.062210
2299;0.088684;1.001190;0.080032
2300;0.092407;0.993393;0.090942
2301;0.091721;0.993118;0.083359
2302;0.096924;0.990509;0.072556
2303;0.108704;0.978958;0.073807
2304;0.108627;0.976776;0.067764
2305;0.102692;0.992294;0.070450
2306;0.092026;0.989517;0.056442
2307;0.089005;0.995834;0.074600
2308;0.107239;0.988144;0.067993
2309;0.111603;0.992447;0.050903
2310;0.111679;0.989059;0.045319
2311;0.120590;0.986893;0.046814
2312;0.101181;0.993469;0.046524
2313;0.099625;0.989716;0.057236
2314;0.083496;0.997726;0.073593
2315;0.082306;0.992569;0.078384
2316;0.093292;0.983444;0.063705
2317;0.101303;0.989548;0.046921
2318;0.084381;1.010773;0.044388
2319;0.074326;0.992325;0.037888
2320;0.094894;0.984650;0.054977
2321;0.087280;0.987137;0.072937
2322;0.106186;0.984177;0.059433
2323;0.115662;0.994064;0.007736
2324;0.082870;1.005890;0.020981
2325;0.076370;0.985748;0.045547
2326;0.087784;0.994751;0.055191
2327;0.085663;0.984970;0.036804
2328;0.094482;0.995392;0.031586
2329;0.107285;0.995102;0.018570
2330;0.104950;0.987091;0.029099
2331;0.099121;0.989105;0.034821
2332;0.090851;0.993530;0.028076
2333;0.085709;0.996704;0.024841
2334;0.082626;0.992462;0.031921
2335;0.088913;0.992294;0.033325
2336;0.066269;0.997025;0.028931
2337;0.082626;0.990570;0.043167
2338;0.088791;0.983902;0.039185
2339;0.087555;0.996185;0.045685
2340;0.079437;0.993637;0.049072
2341;0.092941;0.991364;0.050842
2342;0.073013;1.000107;0.059113
2343;0.081299;0.991501;0.057175
2344;0.081543;0.992935;0.055008
2345;0.082458;0.993713;0.049774
2346;0.089279;0.989655;0.052719
2347;0.086533;0.991333;0.050018
2348;0.088898;0.993698;0.047684
2349;0.088440;0.994156;0.050323
2350;0.091599;0.988983;0.055069
2351;0.089417;0.992676;0.054092
2352;0.093231;0.990921;0.056976
2353;0.087418;0.993317;0.054062
2354;0.095413;0.990097;0.057632
2355;0.086929;0.996490;0.051987
2356;0.092957;0.993317;0.056152
2357;0.092804;0.991974;0.050293
2358;0.082458;0.998077;0.055756
2359;0.082367;0.988083;0.053207
2360;0.099472;0.985947;0.054688
2361;0.087311;0.995316;0.046982
2362;0.094696;0.991272;0.050659
2363;0.088989;0.992279;0.054947
2364;0.081558;0.993774;0.052979
2365;0.090256;0.991913;0.054291
2366;0.087082;0.993469;0.045807
2367;0.092499;0.992142;0.044891
2368;0.091446;0.991669;0.044998
2369;0.090164;0.991486;0.043289
2370;0.088745;0.992966;0.046860
2371;0.084503;0.992554;0.047943
2372;0.086380;0.994919;0.043365
2373;0.090454;0.994339;0.038528
2374;0.088547;0.992996;0.036453
2375;0.092239;0.991348;0.039749
2376;0.084106;0.995163;0.055511
2377;0.087173;0.985794;0.047424
2378;0.100342;0.982605;0.041718
2379;0.080917;1.001846;0.024094
2380;0.087433;0.995148;0.033203
2381;0.088242;0.991425;0.032196
2382;0.080032;0.995270;0.040314
2383;0.087769;0.985168;0.046524
2384;0.082977;0.991257;0.043777
2385;0.079971;0.994919;0.045654
2386;0.076431;0.997589;0.045898
2387;0.076752;0.991592;0.050949
2388;0.080307;0.993973;0.050659
2389;0.079361;0.993393;0.045319
2390;0.080917;0.994247;0.047989
2391;0.085495;0.991653;0.059036
2392;0.077560;0.995682;0.050415
2393;0.089005;0.987427;0.051071
2394;0.083054;0.998505;0.053574
2395;0.091949;0.986588;0.053009
2396;0.095016;0.992111;0.054123
2397;0.089127;0.993469;0.051010
2398;0.088028;0.990005;0.049805
2399;0.092377;0.992188;0.056519
2400;0.085037;0.992844;0.054520
2401;0.092133;0.988098;0.058212
2402;0.082626;0.992798;0.056946
2403;0.091080;0.991638;0.055496
2404;0.088226;0.992126;0.057556
2405;0.090866;0.990692;0.061035
2406;0.080399;1.003036;0.051270
2407;0.095566;0.991089;0.056290
2408;0.087555;0.986923;0.061295
2409;0.090805;0.990082;0.072327
2410;0.080078;0.989594;0.062134
2411;0.092941;0.989380;0.062561
2412;0.091919;0.991287;0.055817
2413;0.085480;1.001236;0.058380
2414;0.081009;0.983444;0.059219
2415;0.105774;0.987259;0.062546
2416;0.084686;0.996765;0.050613
2417;0.088837;0.994705;0.050034
2418;0.095642;0.988297;0.059906
2419;0.082748;0.994995;0.065460
2420;0.084320;0.990738;0.059906
2421;0.085663;0.991592;0.058044
2422;0.089828;0.992325;0.053131
2423;0.086533;0.991959;0.054337
2424;0.087204;0.989929;0.055115
2425;0.087875;0.993073;0.057922
2426;0.091782;0.992828;0.052643
2427;0.089401;0.991684;0.056595
2428;0.090622;0.993195;0.057236
2429;0.091827;0.992706;0.059326
2430;0.089462;0.991821;0.056274
2431;0.087540;0.994888;0.059387
2432;0.090042;0.991592;0.054062
2433;0.094864;1.000763;0.032333
2434;0.092041;0.992966;0.040421
2435;0.088852;1.010422;0.008606
2436;0.092514;0.993881;-0.001465
2437;0.084961;0.989731;-0.005630
2438;0.094055;0.962341;-0.027283
2439;0.106216;0.968002;0.089355
2440;0.084961;0.994827;0.036453
2441;0.064240;0.980301;0.002777
2442;0.085297;0.984573;-0.011444
2443;0.184052;0.941681;0.035950
2444;0.189957;0.913269;0.046432
2445;0.237930;1.108276;0.002228
2446;0.148254;1.056030;-0.043396
2447;0.288620;0.950256;0.141647
2448;0.166931;0.933578;-0.029282
2449;-0.101349;0.942734;-0.056473
2450;0.327744;0.946838;-0.106522
2451;0.239471;0.890228;-0.105743
2452;0.248062;0.906570;-0.003967
2453;0.351059;0.931747;0.064377
2454;0.272263;0.951019;0.073654
2455;0.465240;0.988754;0.117737
2456;0.514099;1.207748;0.053909
2457;0.101959;1.740128;-0.094589
2458;0.169052;1.133148;-0.516479
2459;-0.069138;1.351181;0.252289
2460;-0.148087;1.381424;0.115967
2461;-0.023666;0.999435;-0.006073
2462;0.217606;0.698242;0.013779
2463;0.395859;0.835449;-0.067307
2464;-0.129166;0.697021;0.014771
2465;-0.197128;0.280075;0.043640
2466;0.018967;0.342926;-0.275665
2467;0.002121;0.787613;-0.861908
2468;-0.130997;1.429459;-1.233871
2469;-0.165146;0.460648;-0.618042
2470;-0.244797;0.339600;0.115341
2471;-0.745071;3.856339;-3.472794
2472;-0.051605;-0.324356;0.709579
2473;-0.257156;1.096100;0.282639
2474;0.324448;1.667358;0.300446
2475;0.172501;0.796494;-0.423981
2476;0.336594;0.889465;0.167175
2477;0.068619;0.905655;-0.346329
2478;0.239014;0.785233;0.074341
2479;0.046814;0.846725;-0.160141
2480;0.338135;1.039536;-0.107483
2481;0.502396;1.194153;-0.157928
2482;0.311157;1.139603;-0.454544
2483;0.736359;1.313797;-0.360413
2484;-0.109146;1.250381;0.171783
2485;-0.176590;1.884247;0.196564
2486;-0.227997;1.583832;0.023621
2487;0.027451;0.854904;0.079056
2488;0.615448;0.652130;0.395386
2489;0.002823;0.565277;0.129898
2490;-0.179596;0.020325;0.243439
2491;-0.132553;0.182831;-0.095764
2492;-0.132935;1.314255;-1.347549
2493;-0.060669;1.489059;-1.221664
2494;-0.469437;0.340424;-0.684021
2495;-0.660431;2.547821;-0.963867
2496;-0.158264;-0.472839;0.787033
2497;0.068558;1.037979;0.688065
2498;0.790161;1.878830;-0.875488
2499;0.046478;0.784576;0.285614
2500;0.033829;0.868179;-0.390427
2501;0.312561;0.945282;-0.138687
2502;0.056870;0.824646;-0.242172
2503;0.134125;0.759232;0.187332
2504;0.123642;0.959076;-0.381775
2505;0.410248;1.129181;0.114975
2506;0.657532;1.302429;0.038010
2507;0.351151;1.444214;-0.223312
2508;0.055069;1.344681;-0.445404
2509;-0.161102;1.051376;0.333878
2510;-0.113708;1.633026;0.075912
2511;-0.061127;1.112579;0.065018
2512;0.269333;0.783844;-0.004837
2513;0.281494;0.688583;-0.011047
2514;-0.204956;0.455750;0.231415
2515;-0.177917;0.166840;-0.029175
2516;-0.094238;0.505417;-0.447983
2517;-0.124313;2.037552;-1.803253
2518;-0.115829;0.791306;-0.762390
2519;-0.471573;0.139771;-0.634644
2520;-0.135025;1.895752;-0.545364
2521;-0.099884;0.074707;0.691193
2522;0.271667;1.290100;0.273499
2523;0.494934;1.235962;0.193665
2524;-0.041229;1.042068;-0.033661
2525;0.094543;0.819870;-0.009903
2526;0.186188;0.841019;-0.088913
2527;0.020691;0.954300;-0.042557
2528;0.220230;1.051056;-0.555176
2529;0.278763;1.007446;0.449951
2530;0.570709;1.204910;0.075363
2531;0.385284;1.147141;-0.269806
2532;0.450546;1.295776;-0.346451
2533;0.016159;1.132965;0.209595
2534;-0.134583;1.728683;0.077332
2535;-0.075546;1.203918;0.042572
2536;0.349060;0.774033;-0.092422
2537;0.721008;0.822952;0.213470
2538;-0.165695;0.699234;0.459641
2539;-0.381256;0.224869;0.169022
2540;-0.339905;0.472702;-0.183899
2541;0.038116;1.166046;-1.111786
2542;0.512985;1.471725;-1.150696
2543;0.219254;0.056702;-1.092453
2544;-0.459930;2.100113;0.549255
2545;-0.357117;0.012756;1.430939
2546;-0.157440;0.940384;0.585739
2547;0.344025;1.829590;0.214890
2548;0.220688;0.730453;0.072952
2549;0.404221;1.002335;0.062164
2550;0.132523;0.784515;-0.237503
2551;0.037018;0.781845;-0.031387
2552;0.020630;1.054642;-0.524139
2553;0.440918;1.022873;0.338791
2554;0.500458;1.105713;-0.210144
2555;0.356308;1.303223;-0.142517
2556;0.340073;1.212158;-0.614944
2557;0.112823;1.168365;0.277344
2558;-0.050980;1.789673;0.026947
2559;-0.120178;1.428452;-0.046188
2560;0.180740;0.974106;0.044678
2561;0.534042;0.626587;0.374664
2562;-0.147537;0.627899;0.176636
2563;-0.259079;0.136215;0.189041
2564;-0.077805;0.180527;-0.118958
2565;-0.023239;1.465927;-1.461243
2566;0.089081;1.234009;-1.034622
2567;-0.353348;0.214310;-0.774246
2568;-0.349762;2.908722;-0.409271
2569;-0.215332;-0.514877;0.601807
2570;0.039139;1.346146;0.526642
2571;0.507416;1.459351;0.246368
2572;-0.079788;0.882477;-0.660446
2573;0.366837;0.833740;0.222641
2574;0.181046;0.922958;-0.248932
2575;0.088058;0.732452;0.102737
2576;-0.061340;1.156174;-0.963745
2577;0.330673;0.882401;0.591400
2578;0.598465;1.224670;-0.169449
2579;0.705109;1.512039;-0.030685
2580;-0.116516;1.282623;-0.492950
2581;-0.049515;0.992905;0.551010
2582;0.057846;1.649460;-0.036667
2583;0.179977;1.185562;-0.054413
2584;0.257690;0.841293;0.192963
2585;-0.039398;0.647751;0.090057
2586;-0.162109;0.440994;0.269089
2587;-0.137512;0.183868;0.094116
2588;-0.166351;0.426270;-0.234039
2589;-0.151398;2.594910;-1.976349
2590;0.047882;0.486572;-0.645264
2591;-0.826416;1.555923;0.069214
2592;0.317017;0.753342;0.554535
2593;0.015182;0.755768;0.580933
2594;0.418396;1.824982;0.185562
2595;0.033859;0.802856;-0.792694
2596;0.034775;0.770172;0.369400
2597;0.242050;0.847961;-0.309570
2598;0.135986;0.823898;0.028809
2599;0.029541;0.879028;-0.110138
2600;0.468903;1.070465;-0.455048
2601;0.505569;1.087646;0.034225
2602;0.427353;1.277969;-0.252594
2603;0.508057;1.453720;-0.370743
2604;-0.173553;1.260345;0.126938
2605;-0.170670;1.602737;0.185013
2606;-0.041092;1.356796;0.061508
2607;0.165100;0.803268;0.096420
2608;0.620071;0.487946;0.349731
2609;-0.189468;0.602051;0.028549
2610;-0.243057;0.273224;0.181305
2611;0.012421;0.278244;-0.267517
2612;-0.120163;1.413040;-1.399216
2613;-0.022812;1.290649;-0.861023
2614;-0.303314;-0.002289;-0.638824
2615;-0.129211;1.734787;0.926559
2616;0.137115;0.383987;1.516800
2617;0.143127;1.158691;0.390869
2618;0.394501;1.206985;0.405228
2619;0.081268;0.790787;0.139374
2620;0.011978;0.912552;0.108734
2621;0.167480;0.737503;-0.132462
2622;0.069946;0.856171;-0.053116
2623;0.180771;1.002701;-0.311462
2624;0.411469;1.113327;0.050858
2625;0.680130;1.287415;-0.054733
2626;0.469040;1.358124;-0.236237
2627;0.157333;1.328247;-0.107040
2628;-0.113480;1.450699;0.285736
2629;-0.259399;1.742386;0.012558
2630;0.039871;0.898102;0.093948
2631;0.643723;0.647583;0.112122
2632;0.177155;0.605881;0.061691
2633;-0.248444;0.266510;0.326508
2634;-0.072586;0.074020;-0.050934
2635;-0.299179;1.361938;-1.600159
2636;-0.003448;1.618423;-0.963959
2637;-0.108032;-0.221817;-0.680176
2638;-0.118271;1.419174;0.527206
2639;-0.854279;1.097656;0.550156
2640;0.076416;0.692520;1.117355
2641;0.541916;2.033417;0.097046
2642;0.236877;0.876740;-1.561951
2643;0.285690;0.640167;0.379486
2644;-0.054245;0.918625;-0.476669
2645;-0.052078;0.805664;-0.085938
2646;0.215363;0.992935;-0.050278
2647;0.255142;0.991684;-0.643829
2648;0.635559;1.335693;0.004196
2649;0.353317;1.045410;-0.301102
2650;0.769791;1.720108;-0.095566
2651;-0.175705;1.036682;-0.046402
2652;-0.009857;1.825562;0.473557
2653;-0.031250;1.485504;0.079453
2654;0.226761;0.932480;0.194443
2655;0.545944;0.546844;0.287384
2656;-0.186264;0.500748;0.331161
2657;-0.291199;-0.026627;0.230804
2658;-0.131119;0.313049;-0.310120
2659;-0.172394;2.285568;-1.868179
2660;0.016251;0.714417;-0.818802
2661;-0.524063;0.390884;-1.006210
2662;-0.117905;2.102890;-0.623917
2663;-1.056793;0.340866;-0.562485
2664;0.199829;1.101181;0.586426
2665;0.792038;1.701096;0.058640
2666;0.292206;0.870331;0.022888
2667;0.124573;0.529922;0.020630
2668;-0.008896;1.059647;-0.148254
2669;0.014053;0.722839;0.115280
2670;0.042709;1.036896;-0.331268
2671;0.629364;1.082703;0.229370
2672;0.166016;1.477417;0.003067
2673;0.614655;1.238922;0.052551
2674;0.165985;1.377792;-0.558868
2675;0.167236;1.152267;0.177780
2676;0.176758;1.673721;0.249741
2677;0.068695;1.396423;-0.742172
2678;0.129105;0.959091;0.368164
2679;0.491714;0.639465;0.119507
2680;-0.196533;0.601440;0.225739
2681;-0.281769;0.274734;0.090317
2682;-0.091721;0.337555;-0.525131
2683;-0.148560;0.822876;-1.245605
2684;-0.278549;0.349426;-1.063599
2685;-0.533310;2.678879;-1.821854
2686;-1.030304;-1.134140;0.486374
2687;0.541260;1.267838;1.339600
2688;0.013245;1.574295;-0.280167
2689;0.606583;1.544907;-0.083817
2690;0.087387;0.664047;0.020737
2691;0.158585;0.809204;-0.233963
2692;0.229980;0.853470;0.084259
2693;-0.297302;0.884064;-0.114319
2694;0.349487;0.943314;-0.318222
2695;0.657700;1.110657;0.157745
2696;0.110153;1.335587;0.028015
2697;0.657578;1.501450;0.100418
2698;0.168091;1.143509;-0.704178
2699;0.205505;1.146225;0.399612
2700;0.042633;2.058121;0.200272
2701;0.029861;1.384903;-0.048203
2702;0.157578;0.916397;0.078171
2703;0.463699;0.774918;0.130722
2704;-0.197525;0.434677;0.377289
2705;-0.268600;0.175095;0.046722
2706;-0.108780;0.344955;-0.618698
2707;-0.313507;0.866776;-1.017838
2708;-0.422440;0.244461;-0.913147
2709;-1.377289;2.347061;-0.635468
2710;-0.802612;0.023300;-1.074188
2711;0.207504;1.155655;0.004944
2712;-0.091110;1.647369;0.023636
2713;0.440048;1.424210;-0.014847
2714;0.108475;0.724182;-0.057526
2715;0.105804;0.924210;-0.187576
2716;-0.003555;0.771774;-0.119171
2717;0.031097;0.696533;0.044205
2718;0.224564;0.989594;-0.271469
2719;0.438934;1.237122;-0.069641
2720;0.286423;1.189056;-0.245056
2721;0.616638;1.287003;-0.230637
2722;0.358978;1.418243;-0.101486
2723;-0.165726;1.229095;0.128937
2724;-0.013107;1.823898;0.383133
2725;0.013016;1.304474;0.090210
2726;0.099564;0.768448;-0.029053
2727;0.562912;0.773560;0.036957
2728;-0.313400;0.451248;0.267410
2729;-0.334045;0.131454;0.171539
2730;-0.104599;0.508286;-0.499191
2731;-0.078247;1.219589;-1.286591
2732;0.092407;0.738068;-1.173920
2733;-0.316238;1.843475;-1.235947
2734;-0.369781;0.410767;0.402603
2735;-0.874008;0.946579;-1.651749
2736;0.087708;0.919983;0.364151
2737;0.977066;2.256989;-0.537003
2738;0.115982;0.702591;0.108124
2739;0.035019;0.739517;-0.276230
2740;0.223953;0.834839;0.001038
2741;-0.050751;0.814392;0.001816
2742;-0.138275;1.026764;-0.141418
2743;0.303452;0.877747;-0.430130
2744;0.630493;1.248474;0.295792
2745;0.219574;1.341766;-0.005753
2746;0.565735;1.595444;-0.236237
2747;0.010666;1.255646;-0.186661
2748;0.096268;1.504517;0.627945
2749;-0.202377;1.597870;-0.018036
2750;0.115646;0.945862;0.030319
2751;0.608765;0.666656;0.156296
2752;-0.072266;0.633377;0.194275
2753;-0.456665;0.139221;0.141464
2754;-0.080765;0.280334;-0.290497
2755;-0.088211;0.855530;-1.194992
2756;-0.094040;0.824051;-1.076797
2757;-0.373810;0.035568;-0.727783
2758;-1.120209;3.110901;-0.606400
2759;-0.254196;-0.523682;0.387085
2760;0.049805;1.021240;0.646515
2761;0.825241;2.111084;-0.931351
2762;0.180054;0.796844;0.364502
2763;-0.040268;0.794022;-0.351151
2764;0.187103;0.940475;-0.132660
2765;0.159729;0.648605;0.118271
2766;0.012604;0.922455;-0.311966
2767;0.350204;1.132385;-0.521881
2768;0.616684;1.235519;-0.088791
2769;0.208664;1.181442;-0.449341
2770;0.660431;1.471481;-0.281723
2771;0.031128;1.104782;0.330566
2772;-0.239685;1.605225;0.056793
2773;-0.120987;1.551178;0.159653
2774;0.124619;0.924606;-0.003189
2775;0.687378;0.843918;0.448593
2776;-0.122375;0.596283;0.040497
2777;-0.374680;0.060272;0.238647
2778;-0.040558;0.165054;-0.267868
2779;-0.016068;1.639130;-1.661407
2780;-0.028046;0.649887;-0.991043
2781;-0.586151;1.351440;-0.777573
2782;-0.360443;0.987579;0.004227
2783;-0.626923;0.506241;-0.392212
2784;-0.014832;1.316803;0.311050
2785;0.971573;1.846451;-0.662888
2786;0.101410;0.623962;0.164337
2787;0.134048;0.930817;-0.203659
2788;0.197556;0.846420;-0.154083
2789;0.033371;0.734009;-0.011078
2790;-0.055557;1.040085;-0.102020
2791;0.301254;1.021515;-0.677063
2792;0.551804;1.329178;0.482895
2793;0.253433;1.214111;-0.083450
2794;0.534958;1.496613;-0.368759
2795;-0.008392;1.267532;0.001389
2796;-0.118729;1.570633;0.413803
2797;-0.218369;1.373535;0.004776
2798;0.202896;1.085739;-0.142761
2799;0.495285;0.813431;0.192734
2800;-0.131744;0.662872;0.334427
2801;-0.297760;0.092239;0.192932
2802;-0.046921;0.290298;-0.261765
2803;-0.048309;0.900757;-1.140488
2804;-0.311111;1.269531;-1.314636
2805;-0.503784;0.859253;-0.623337
2806;-0.218399;1.553528;-1.320007
2807;-0.555054;-0.017746;0.306656
2808;-0.071060;1.106201;0.501541
2809;0.874390;2.267029;-0.683990
2810;0.187927;0.653870;0.154556
2811;0.112503;0.811523;-0.272339
2812;0.169220;0.924011;-0.202545
2813;0.010498;0.659836;0.025314
2814;-0.166458;1.081696;-0.292099
2815;0.452332;1.014969;-0.569885
2816;0.617218;1.218002;0.101913
2817;0.250366;1.077850;-0.136169
2818;0.620697;1.530121;-0.295624
2819;-0.010574;1.093491;0.045624
2820;0.057861;1.397156;0.395203
2821;-0.107941;1.681900;-0.001068
2822;0.085281;0.974731;0.032654
2823;0.637207;0.778397;0.473236
2824;-0.115799;0.711578;0.168961
2825;-0.461151;0.186584;0.237396
2826;-0.085831;0.230011;-0.166977
2827;-0.128830;0.945068;-1.281250
2828;0.066544;1.093613;-1.323044
2829;0.008591;0.410706;-0.903976
2830;-0.118698;1.715164;-0.661407
2831;-1.149643;0.061035;-0.335327
2832;0.007446;0.834442;1.049316
2833;0.469315;2.052094;-0.070755
2834;0.478500;0.864197;-0.142151
2835;0.107498;0.631699;-0.126297
2836;0.236389;0.921539;-0.162811
2837;0.066360;0.693192;0.088333
2838;-0.019653;0.867477;0.075821
2839;0.187790;1.079025;-0.639694
2840;0.700226;1.175125;0.050522
2841;0.303207;1.197815;-0.135468
2842;0.515778;1.430710;0.034348
2843;-0.018509;1.308594;-0.357498
2844;0.005524;1.150864;0.475372
2845;-0.117783;1.693069;-0.151154
2846;-0.012375;0.998688;0.039322
2847;0.676941;0.662689;0.228745
2848;0.091156;0.790253;-0.413498
2849;-0.483551;0.423248;0.172745
2850;-0.051102;0.244034;-0.150085
2851;-0.037979;0.424820;-0.773788
2852;0.146790;0.978348;-1.207367
2853;-0.266953;0.590485;-0.883499
2854;-0.477661;0.905563;-0.680695
2855;0.243805;1.883362;-1.616562
2856;-0.561157;0.302612;-0.057358
2857;-0.136826;1.144348;0.269302
2858;1.039902;2.069565;-0.781815
2859;0.255478;0.612823;0.153244
2860;0.045074;0.780884;-0.293045
2861;0.156967;0.943741;-0.080597
2862;0.052719;0.775269;0.075897
2863;-0.013748;1.053284;-0.009613
2864;0.512161;0.965042;-0.829193
2865;0.425858;1.088486;0.294052
2866;0.193710;1.037338;-0.001572
2867;0.532013;1.504898;-0.107147
2868;-0.061035;1.395615;-0.106186
2869;-0.486603;1.656860;0.460114
2870;-0.437286;1.463867;-0.212875
2871;-0.031662;0.977585;0.087250
2872;0.679947;0.840469;-0.295700
2873;-0.180649;0.644348;0.068802
2874;-0.076996;0.092255;-0.062469
2875;-0.099884;0.327606;-0.552658
2876;-0.522232;0.486404;-0.744019
2877;-0.678406;1.283203;-0.881027
2878;-0.766754;1.379593;-1.110062
2879;0.112411;-0.745743;1.667603
2880;-0.217148;1.479736;0.034073
2881;-0.007492;0.980438;-0.016220
2882;-0.093781;1.443268;0.155243
2883;0.703598;1.407089;-0.077286
2884;0.108627;0.759857;-0.049484
2885;0.220306;0.910187;-0.085510
2886;0.154083;0.860886;-0.057938
2887;-0.036880;0.689301;-0.186111
2888;0.010437;0.838776;-0.475540
2889;0.462372;1.089508;0.166626
2890;0.373871;1.314438;-0.293915
2891;0.495346;1.561676;-0.246353
2892;-0.325272;1.335510;-0.278641
2893;-0.224060;1.583359;0.766983
2894;-0.252289;1.585419;-0.346954
2895;-0.041290;0.749435;-0.028351
2896;0.458435;0.745407;-0.039963
2897;-0.092865;0.590515;0.150452
2898;-0.256714;0.095383;0.043945
2899;-0.002396;0.380020;-0.369293
2900;-0.394836;0.516251;-0.653000
2901;-0.247101;1.213150;-1.328201
2902;-0.311188;0.732224;-1.116074
2903;-0.206863;2.253006;-0.748825
2904;-0.494644;-0.018417;0.324982
2905;-0.265350;1.209000;0.637741
2906;0.220444;2.130066;0.046738
2907;0.815842;0.823532;-0.269409
2908;0.386322;0.625702;-0.378387
2909;0.272110;0.888565;-0.157074
2910;0.027710;0.865631;-0.163116
2911;0.031921;0.755569;-0.013565
2912;0.269150;0.965317;-0.093399
2913;0.521378;1.124023;0.086105
2914;0.126938;1.250504;0.012711
2915;0.265594;1.066147;-0.344055
2916;0.444046;1.318497;-0.421692
2917;-0.105820;1.200638;0.085556
2918;-0.285461;1.810074;0.118225
2919;-0.229111;1.235779;0.149231
2920;0.221298;0.872971;-0.060837
2921;0.595871;0.897812;-0.085327
2922;-0.175385;0.329956;0.391663
2923;-0.215790;-0.109314;0.042404
2924;0.014359;0.311920;-0.522736
2925;-0.122650;2.430847;-1.425232
2926;-0.140396;0.112762;-0.932632
2927;-1.257202;2.928345;0.276794
2928;-0.308456;-0.431992;1.382034
2929;-0.063446;0.903549;0.934616
2930;0.509750;2.211441;0.079483
2931;0.300842;0.844864;-0.879242
2932;0.263763;0.590836;0.008224
2933;0.146896;0.867569;-0.203094
2934;-0.017349;0.800110;-0.146957
2935;-0.044739;0.924606;0.070023
2936;0.397156;0.997269;-0.546036
2937;0.605194;1.173233;0.225204
2938;0.266525;1.234833;-0.167587
2939;0.662064;1.336548;-0.363754
2940;-0.162369;1.377518;0.313477
2941;-0.314423;1.822662;0.107864
2942;-0.315857;1.418289;0.217316
2943;0.074646;0.756866;0.116425
2944;0.512680;0.707779;0.333527
2945;0.017975;0.377701;0.160812
2946;-0.170837;-0.059814;0.228180
2947;-0.138031;0.093933;-0.170227
2948;-0.134781;2.632523;-2.610855
2949;-0.099518;0.705978;-0.936615
2950;-0.493195;-0.546127;-0.769577
2951;-0.216446;3.678070;-3.384354
2952;-0.015289;-0.103760;0.418732
2953;0.340546;1.841217;0.314407
2954;0.287735;0.766907;0.206894
2955;-0.101791;1.018738;-1.063766
2956;0.216736;0.865784;0.096115
2957;0.150055;0.719650;-0.070023
2958;-0.092896;1.095383;-0.496292
2959;0.433273;1.076294;0.023819
2960;0.506287;1.248444;-0.206131
2961;0.425049;1.349197;-0.344208
2962;0.550537;1.273178;-0.432388
2963;-0.123642;1.278549;0.306290
2964;-0.103821;1.800308;0.438187
2965;-0.252243;1.422562;0.121765
2966;0.273117;0.836594;0.038406
2967;0.628967;0.716629;0.205582
2968;-0.231033;0.496445;0.359070
2969;-0.423813;0.087860;0.176331
2970;-0.148590;0.247025;-0.103409
2971;-0.097763;1.321289;-1.576172
2972;-0.206757;1.192535;-1.053207
2973;0.004166;-0.298370;-0.740845
2974;-0.325043;1.698486;2.126999
2975;-1.000656;1.864777;0.263580
2976;0.278229;0.243149;0.287552
2977;0.651154;1.726898;0.442947
2978;0.245895;0.724823;0.141525
2979;-0.186920;0.931488;-1.009491
2980;0.221481;0.934769;0.078064
2981;0.026459;0.788177;-0.213394
2982;-0.011719;1.047653;-0.377991
2983;0.437393;0.983063;0.112518
2984;0.600601;1.145645;-0.078781
2985;0.097839;1.387665;-0.427765
2986;0.431946;1.308838;-0.322159
2987;-0.272339;1.139191;0.288818
2988;-0.246216;1.985886;0.055435
2989;-0.401047;1.428146;-0.007904
2990;-0.017029;0.829941;0.305069
2991;0.501862;0.754105;-0.085968
2992;0.102890;0.485977;0.199677
2993;-0.160217;-0.026291;0.133072
2994;-0.132339;0.110931;-0.220596
2995;-0.194229;1.358063;-1.733475
2996;-0.246552;1.134979;-1.028137
2997;-0.366165;-0.313416;-0.862442
2998;-0.197693;3.182953;-1.776703
2999;-0.111923;-0.272964;0.239899
3000;0.084030;1.513153;0.563980
3001;0.366470;1.313263;0.166245
3002;-0.046799;0.909164;-1.037857
3003;0.262985;0.842316;0.153381
3004;0.148499;0.804230;-0.285294
3005;0.060425;0.886917;0.196030
